id,idGoogle,AccessInfoCountry,AccessInfoPublicDomain,AccessInfotextToSpeechPermission,AccessInfoViewAbility,AccessViewStatus,AllowAnonLogging,Authors,AverageRatin,CanonicalVolumeLink,Categories,ContentVersion,Description,EpubIsAvailable,Etag,ImagesLinksSmallThumbnails,ImagesLinksThubmnail,InfoLink,ISBN10,ISBN13,Kind,Language,MaturityRating,PageCount,PfIsAvailable,PreviewLink,PrintType,PublishedDate,Publisher,QuoteSharingAllowed,RatingsCount,ReadingModesImage,ReadingModesText,SaleInfoCountry,SaleInfoisEbook,SaleInfoSaleability,SearchInfoTextSnippet,SelfLink,SubTitle,Title,WebReaderLink,AccessInfoEmbeddable,UploadDate,OTHER
595,tSjiSAAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/NOSSO_DIARIO_OTARIO.html?hl=&id=tSjiSAAACAAJ,NULL,preview-1.0.0,"A leitora e suas amigas poderão fazer igual a Jamie Kelly em seu diário secreto, o item 'Nosso Diário Otário' vem com dicas para sobreviver à escola, uma escala de popularidade e a escala dos manés."," false",KLDfzGCHhwQ,NULL,NULL,http://books.google.com.br/books?id=tSjiSAAACAAJ&dq=isbn:9788576767602&hl=&source=gbs_api,8576767600,9788576767602,books#volume,pt,NOT_MATURE,112," false",http://books.google.com.br/books?id=tSjiSAAACAAJ&dq=isbn:9788576767602&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"A leitora e suas amigas poderão fazer igual a Jamie Kelly em seu diário secreto, o item &#39;Nosso Diário Otário&#39; vem com dicas para sobreviver à escola, uma escala de popularidade e a e",https://www.googleapis.com/books/v1/volumes/tSjiSAAACAAJ,"UM DIARIO PARA DIVIDIR COM AS SUAS AMIGAS","NOSSO DIARIO OTARIO",http://play.google.com/books/reader?id=tSjiSAAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
596,AMoPvgEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/O_Melhor_Do_Cortella.html?hl=&id=AMoPvgEACAAJ,NULL,preview-1.0.0,"Um dos mais populares intelectuais brasileiros, Mario Sergio Cortella está completando 30 anos da publicação de seu primeiro livro – Descartes: A paixão pela razão. Grande frasista e dono de uma enorme capacidade de síntese, Cortella coleciona ideias e pensamentos nos quase 40 livros que publicou. Essa trilogia da Planeta apresenta as melhores frases de Cortella divididas por temas. O primeiro volume apresenta ideias sobre filosofia, política, religião, ciências e artes. Alguns temas deste volume: • Pensar e existir • Escolhas, erros e acertos • Participação x omissão • Os seres e o mundo • Tecnologia: espaço e memória"," false",+d82Em+vyFY,NULL,NULL,http://books.google.com.br/books?id=AMoPvgEACAAJ&dq=isbn:9788542214970&hl=&source=gbs_api,8542214978,9788542214970,books#volume,pt,NOT_MATURE,144," false",http://books.google.com.br/books?id=AMoPvgEACAAJ&dq=isbn:9788542214970&hl=&cd=1&source=gbs_api,BOOK,2018,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Um dos mais populares intelectuais brasileiros, Mario Sergio Cortella está completando 30 anos da publicação de seu primeiro livro – Descartes: A paixão pe",https://www.googleapis.com/books/v1/volumes/AMoPvgEACAAJ,NULL,"O Melhor Do Cortella",http://play.google.com/books/reader?id=AMoPvgEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
597,IOqTPgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Noites_de_Tormenta.html?hl=&id=IOqTPgAACAAJ,NULL,preview-1.0.0,"'Noites de Tormenta' acompanha as vidas de Adrianne Willis e Paul Flanner. Ela, uma mulher de 60 anos que dedicou a vida aos filhos, netos e ao trabalho, e que ainda acredita no amor como condição essencial para uma vida plena. Ele, um médico conceituado, com problemas de relacionamento com o filho. Ela busca refúgio em Rodanthe, pequena cidade na Carolina do Norte, indo passar um fim de semana na pousada de uma amiga. Ali espera encontrar a tranquilidade de que precisa desesperadamente para refletir sobre os conflitos que a angustiam- seu marido pediu para voltar para casa e sua filha adolescente critica todas as suas decisões. Pouco depois de sua chegada à pousada, houve a previsão de uma grande tempestade, e o Dr. Flanner chega à cidade. Único hóspede da pousada, ele não está atrás de um final de semana de descanso, e sim enfrentando uma crise de consciência. Agora, com a tempestade se aproximando, eles procuram consolo um no outro e, em dois dias, iniciam um romance que trará mudanças para ambos."," false",XOoxWGANjOc,NULL,NULL,http://books.google.com.br/books?id=IOqTPgAACAAJ&dq=isbn:9788599560518&hl=&source=gbs_api,8599560514,9788599560518,books#volume,pt,NOT_MATURE,173," false",http://books.google.com.br/books?id=IOqTPgAACAAJ&dq=isbn:9788599560518&hl=&cd=1&source=gbs_api,BOOK,2010,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"&#39;Noites de Tormenta&#39; acompanha as vidas de Adrianne Willis e Paul Flanne",https://www.googleapis.com/books/v1/volumes/IOqTPgAACAAJ,NULL,"Noites de Tormenta",http://play.google.com/books/reader?id=IOqTPgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
598,WqyuswEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Voc%C3%AA_Tamb%C3%A9m_Pode_Brilhar.html?hl=&id=WqyuswEACAAJ,NULL,preview-1.0.0,"Em \""Você também pode brilhar\"", o descobridor de talentos Marcelo Germano, que há mais de 25 anos se dedica a identificar talentos do meio artístico, reúne dicas e ensinamentos para que pais e jovens interessados em seguir carreira artística conheçam os caminhos das pedras e saibam como um futuro artista deve construir uma trajetória profissional segura e duradoura sem deixar de lado uma coisa que Marcelo considera muito importante: os estudos. Você ainda encontrará aqui conselhos para ajudar a conciliar vida familiar e carreira artística."," false",dbcP/fcTfmo,NULL,NULL,http://books.google.com.br/books?id=WqyuswEACAAJ&dq=isbn:9788557171183&hl=&source=gbs_api,8557171188,9788557171183,books#volume,pt,NOT_MATURE,328," false",http://books.google.com.br/books?id=WqyuswEACAAJ&dq=isbn:9788557171183&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Em &quot;Você também pode brilhar&quot;, o descobridor de talentos Marcelo Germano, que há mais de 25 anos se dedica a identificar talentos do meio artístico, reúne dicas e ensinamentos para que pais e jovens interessados em seguir carre",https://www.googleapis.com/books/v1/volumes/WqyuswEACAAJ,NULL,"Você Também Pode Brilhar",http://play.google.com/books/reader?id=WqyuswEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
599,p0JyQgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/MINHA_MAE_MEU_MUNDO.html?hl=&id=p0JyQgAACAAJ,NULL,preview-1.0.0,"Escrito para o Dia das Mães, o livro é, ao mesmo tempo, um presente e uma declaração de amor. As palavras e fotos escolhidas são um convite à reflexão sobre os pequenos gestos que fazem nossas mães serem absolutamente fundamentais em toda a nossa vida."," false",FzhEr8fAOEA,NULL,NULL,http://books.google.com.br/books?id=p0JyQgAACAAJ&dq=isbn:9788573125788&hl=&source=gbs_api,8573125780,9788573125788,books#volume,pt,NOT_MATURE,96," false",http://books.google.com.br/books?id=p0JyQgAACAAJ&dq=isbn:9788573125788&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Escrito para o Dia das Mães, o livro é, ao mesmo tempo, um presente e uma declaração de",https://www.googleapis.com/books/v1/volumes/p0JyQgAACAAJ,NULL,"MINHA MAE, MEU MUNDO",http://play.google.com/books/reader?id=p0JyQgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
600,9JTJwAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Intelig%C3%AAncia_Emocional.html?hl=&id=9JTJwAEACAAJ,"Emotions    ",preview-1.0.0,"Publicado pela primeira vez em 1995, nos Estados Unidos, este livro transformou a maneira de pensar a inteligência. Alterou práticas de educação e mudou o mundo dos negócios. Das fronteiras da psicologia e da neurociência, Daniel Goleman trouxe o conceito de \""duas mentes\"" - a racional e a emocional - e explicou como, juntas, elas moldam nosso destino. Segundo Goleman, a consciência das emoções é fator essencial para o desenvolvimento da inteligência do indivíduo. Partindo de casos cotidianos, o autor mostra como a incapacidade de lidar com as próprias emoções pode minar a experiência escolar, acabar com carreiras promissoras e destruir vidas. O fracasso e a vitória não são determinados por algum tipo de loteria genética: muitos dos circuitos cerebrais da mente humana são maleáveis e podem ser trabalhados. Utilizando exemplos marcantes, Goleman descreve as cinco habilidades-chave da inteligência emocional e mostra como elas determinam nosso êxito nos relacionamentos e no trabalho, e até nosso bem-estar físico. Pais, professores e líderes do mundo dos negócios sentirão o valor desta visão arrebatadora do potencial humano."," false",71Nb/ULwQX4,NULL,NULL,http://books.google.com.br/books?id=9JTJwAEACAAJ&dq=isbn:9788573020809&hl=&source=gbs_api,8573020806,9788573020809,books#volume,pt,NOT_MATURE,375," false",http://books.google.com.br/books?id=9JTJwAEACAAJ&dq=isbn:9788573020809&hl=&cd=1&source=gbs_api,BOOK,1995,"Editora Objetiva",false,0,false,false,BR," false",NOT_FOR_SALE,"Utilizando exemplos marcantes, Goleman descreve as cinco habilidades-chave da inteligência emocional e mostra como elas determinam nosso êxito nos relacionamentos e no trabalho, e até nosso bem-e",https://www.googleapis.com/books/v1/volumes/9JTJwAEACAAJ,NULL,"Inteligência Emocional",http://play.google.com/books/reader?id=9JTJwAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
601,hpihoAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Opera%C3%A7%C3%A3o_banqueiro.html?hl=&id=hpihoAEACAAJ,"Abuse of administrative power    ",preview-1.0.0,"In 2008 the Brazilian banker Daniel Dantas was arrested by federal police, Protógenes Queiroz, by order of Judge Fausto De Sanctis. He was handcuffed, jailed and accused of various crimes but soon after he was released by order of the then President of the Supremo Tribunal Federal, STF, Gilmar Mendes. The police chief was removed from his job and was elected deputy. The judge left his post and became a federal court judge, but in an area unrelated to financial crimes, his specialty. Investigative reporter Rubens Valente unravels the story with new leads, documents and newly unclassified information."," false",0toC/H224BA,NULL,NULL,http://books.google.com.br/books?id=hpihoAEACAAJ&dq=isbn:9788581302089&hl=&source=gbs_api,8581302084,9788581302089,books#volume,pt,NOT_MATURE,462," false",http://books.google.com.br/books?id=hpihoAEACAAJ&dq=isbn:9788581302089&hl=&cd=1&source=gbs_api,BOOK,2014,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"O que teria acontecido? Neste livro, que se lê como um thriller policial, o repórter investigativo Rubens Valente, da Folha de S. Paulo, desvenda toda a história, com a revelação de aspectos inéditos, documentos e segre",https://www.googleapis.com/books/v1/volumes/hpihoAEACAAJ,"uma trama brasileira sobre poder, chantagem, crime e corrupção : a incrível história de como o banqueiro Daniel Dantas escapou da prisão com apoio do Supremo Tribunal Federal e virou o jogo, passando de acusado a acusador","Operação banqueiro",http://play.google.com/books/reader?id=hpihoAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
602,bBFOvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/TITE.html?hl=&id=bBFOvgAACAAJ,NULL,preview-1.0.0,"A jornalista Camila Mattoso conta a trajetória do técnico e revela detalhes da vida pessoal do homem por trás do ídolo. A obra é resultado dos 84 depoimentos ouvidos pela autora, entre familiares, amigos, jogadores e dirigentes. O livro, lançado pela Panda Books, traça um perfil de Adenor Leonardo Bachi, que vai desde seu nascimento, em uma colônia no Rio Grande do Sul, até a conquista do hexacampeonato. Camila revela histórias inéditas de bastidores, com relevações exclusivas do treinador, como o fim da amizade com Luiz Felipe Scolari, os episódios de bebedeira do atacante Jorge Henrique e as desavenças com D'Alessandro, Adriano Imperador e com o narrador Galvão Bueno."," false",VKmo7zbh8As,NULL,NULL,http://books.google.com.br/books?id=bBFOvgAACAAJ&dq=isbn:9788578885953&hl=&source=gbs_api,8578885953,9788578885953,books#volume,pt,NOT_MATURE,240," false",http://books.google.com.br/books?id=bBFOvgAACAAJ&dq=isbn:9788578885953&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Nunca um treinador foi tão amado por sua torcida. E não é preciso ser corintiano para admitir que Tite é o melhor técnico brasileiro da atualidade",https://www.googleapis.com/books/v1/volumes/bBFOvgAACAAJ,NULL,TITE,http://play.google.com/books/reader?id=bBFOvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
603,BkPStQEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Jolie_Meu_Querido_Di%C3%A1rio.html?hl=&id=BkPStQEACAAJ,NULL,preview-1.0.0,"Nas páginas deste diário, você poderá escrever tudo o que desejar! Guarde fotos e recordações para relembrar os bons momentos. EScreva com a caneta transparente e veja a mágica acontecer quando iluminar o texto com a luz da tampa. SErá mágico!"," false",qGzfKb1oVbE,NULL,NULL,http://books.google.com.br/books?id=BkPStQEACAAJ&dq=isbn:9788538078357&hl=&source=gbs_api,8538078356,9788538078357,books#volume,pt,NOT_MATURE,96," false",http://books.google.com.br/books?id=BkPStQEACAAJ&dq=isbn:9788538078357&hl=&cd=1&source=gbs_api,BOOK,2018,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Nas páginas deste diário, você poderá escrever tudo o que dese",https://www.googleapis.com/books/v1/volumes/BkPStQEACAAJ,NULL,"Jolie - Meu Querido Diário",http://play.google.com/books/reader?id=BkPStQEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
604,6MWoQwAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/PODER_SEM_LIMITES.html?hl=&id=6MWoQwAACAAJ,NULL,preview-1.0.0,"Não importa a idade, posição social ou profissional, para Anthony Robbins, todos são capazes de fazer, ter e ser exatamente o que quiserem. Esta obra procura revelar as principais técnicas para o sucesso baseadas no autoconhecimento e na ação. Com elas, o leitor poderá desenvolver alicerces para sua saúde mental e emocional, garantindo uma vida melhor no trabalho, com os amigos e com a família."," false",El0zrX0g8Fs,NULL,NULL,http://books.google.com.br/books?id=6MWoQwAACAAJ&dq=isbn:9788576844198&hl=&source=gbs_api,8576844192,9788576844198,books#volume,pt,NOT_MATURE,386," false",http://books.google.com.br/books?id=6MWoQwAACAAJ&dq=isbn:9788576844198&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Não importa a idade, posição social ou profissional, para Anthony Robbins, todos são capazes de fazer, ter e ser exatamente o que quisere",https://www.googleapis.com/books/v1/volumes/6MWoQwAACAAJ,NULL,"PODER SEM LIMITES",http://play.google.com/books/reader?id=6MWoQwAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
605,5zVHnwEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/MAGIA_DO_ATENDIMENTO_A_AS_39_REGRAS_ESSE.html?hl=&id=5zVHnwEACAAJ,NULL,preview-1.0.0,"Repleto de conselhos baseados na experiência do autor, a obra apresenta dicas que podem ser aplicadas tanto em empresa físicas quanto virtuais."," false",G8vAHLFAOQY,NULL,NULL,http://books.google.com.br/books?id=5zVHnwEACAAJ&dq=isbn:9788502204812&hl=&source=gbs_api,8502204815,9788502204812,books#volume,pt,NOT_MATURE,216," false",http://books.google.com.br/books?id=5zVHnwEACAAJ&dq=isbn:9788502204812&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Repleto de conselhos baseados na experiência do autor, a obra apresenta dicas que podem ser aplicadas tanto em empre",https://www.googleapis.com/books/v1/volumes/5zVHnwEACAAJ,"PARA GARANTIR SERVIÇOS EXCEPCIONAIS","MAGIA DO ATENDIMENTO, A - AS 39 REGRAS ESSENCIAIS",http://play.google.com/books/reader?id=5zVHnwEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
606,SPRlvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/CRONICAS_DE_GELO_E_FOGO_V_1_A_GUERRA_DOS.html?hl=&id=SPRlvgAACAAJ,NULL,preview-1.0.0,"Edição comemorativa. Novo formato 23x16 e nova capa, criada pelo ilustrador frânces Marc Simonetti. A Guerra dos Tronos Em uma terra onde o verão pode durar décadas e o inverno toda uma vida, os problemas estão apenas começando. O frio está de volta e, nas florestas ao norte de Winterfell, forças sobrenaturais se espalham por trás da Muralha que protege a região. No centro do conflito estão os Stark do reino de Winterfell, uma família tão áspera quanto as terras que lhe pertencem. Dos lugares onde o frio é brutal até os distantes reinos de plenitude e sol, George R. R. Martin narra uma história de lordes e damas, cavaleiros e mercenários, assassinos e bastardos, que se juntam em um tempo de presságios malignos. Entre disputas por reinos, tragédias e traições, vitória e terror, o destino dos Stark, seus aliados e seus inimigos é incerto. Mas cada um está se esforçando para ganhar este conflito mortal: a guerra dos tronos."," false",+JgeUIVk3wY,NULL,NULL,http://books.google.com.br/books?id=SPRlvgAACAAJ&dq=isbn:9788544102923&hl=&source=gbs_api,8544102921,9788544102923,books#volume,pt,NOT_MATURE,592," false",http://books.google.com.br/books?id=SPRlvgAACAAJ&dq=isbn:9788544102923&hl=&cd=1&source=gbs_api,BOOK,2015,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Edição comemorativa. Novo formato 23x16 e nova capa, criada pelo ilustrador frânces Marc Simonetti. A Guerra dos Tronos Em uma terra onde o verão pode durar décadas e o inverno toda uma vida, os problemas estão apenas come",https://www.googleapis.com/books/v1/volumes/SPRlvgAACAAJ,"EDIÇAO COMEMORATIVA","CRONICAS DE GELO E FOGO, V.1 - A GUERRA DOS TRONOS",http://play.google.com/books/reader?id=SPRlvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
607,4BnUIsKBAFwC,BR,false,ALLOWED,PARTIAL,SAMPLE,false,NULL,4.5,https://books.google.com/books/about/Execu%C3%A7%C3%A3o.html?hl=&id=4BnUIsKBAFwC,NULL,1.0.2.0.preview.0,"Este é um livro sobre como fechar a lacuna entre os resultados prometidos e os alcançados. Realizações bem-sucedidas resultaram da prática voltada para a execução: unir pessoas, estratégia e operações ? os três processos-chave de cada negócio.Liderar esses processos é o verdadeiro trabalho da gerência ? não apenas formular uma ?visão?, deixando a tarefa de torná-la realidade para os outros.Bossidy e Charan revelam a importância do total e profundo envolvimento em uma organização e explicam por que um diálogo consistente sobre pessoas, estratégias e operações gera uma empresa baseada em honestidade e realismo.obs: Publicado anteriormente sob o título 'Desafio: Fazer acontecer'"," false",znMsw+Yvhe4,http://books.google.com/books/content?id=4BnUIsKBAFwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=4BnUIsKBAFwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=4BnUIsKBAFwC&dq=isbn:9788535215380&hl=&source=gbs_api,8535215387,9788535215380,books#volume,pt,NOT_MATURE,261," false",http://books.google.com.br/books?id=4BnUIsKBAFwC&printsec=frontcover&dq=isbn:9788535215380&hl=&cd=1&source=gbs_api,BOOK,2004,"Elsevier Brasil",false,2,false,false,BR," false",NOT_FOR_SALE,"Realizações bem-sucedidas resultaram da prática voltada para a execução: unir pessoas, estratégia e operações ? os três processos-chave de cada negócio.Liderar esses processos é o verdadeiro trabalho da gerência ? não ape",https://www.googleapis.com/books/v1/volumes/4BnUIsKBAFwC,NULL,Execução,http://play.google.com/books/reader?id=4BnUIsKBAFwC&hl=&printsec=frontcover&source=gbs_api,true,2019-03-28,NULL
608,pZRGAgAAQBAJ,BR,false,ALLOWED,PARTIAL,SAMPLE,false,NULL,0,https://books.google.com/books/about/Marca_da_Besta_A.html?hl=&id=pZRGAgAAQBAJ,NULL,preview-1.0.0,"Espíritos milenares dedicados ao mal: conhecer suas artimanhas é tornar-se forte para combatê-los. Penetre na dimensão dos dragões e descubra sua ação na política, na economia, na imprensa, por meio de agêneres e intricados artifícios. Lado a lado com os guardiões, representantes da justiça divina, desvende essa trama de implicações mundiais e venha fazer luz sobre as trevas. “E houve guerra no céu: Miguel e os seus anjos batalhavam contra o dragão. E o dragão e os seus anjos batalhavam, mas não prevaleceram, nem mais o seu lugar se achou nos céus” (Apocalipse 12:7-8). Se você tem coragem, olhe ao redor: chegaram os tempos do fim. Não o famigerado fim do mundo, como querem alguns. Mas o fim de um tempo – para os dragões, para o império da maldade. E o início de outro, para construir a fraternidade e a ética. Um romance, um testemunho de fé, que revela a força dos guardiões, emissários do Cordeiro que detêm a propagação do mal. Quer se juntar a esse exército? A batalha já começou."," false",n5u7buoLks8,http://books.google.com/books/content?id=pZRGAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=pZRGAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=pZRGAgAAQBAJ&dq=isbn:9788599818084&hl=&source=gbs_api,NULL,9788599818084,books#volume,pt,NOT_MATURE,640," false",http://books.google.com.br/books?id=pZRGAgAAQBAJ&printsec=frontcover&dq=isbn:9788599818084&hl=&cd=1&source=gbs_api,BOOK,2010,"Casa dos Espíritos Editora",false,0,true,false,BR," false",NOT_FOR_SALE,"Espíritos milenares dedicados ao mal: conhecer suas artimanhas é tornar-se forte",https://www.googleapis.com/books/v1/volumes/pZRGAgAAQBAJ,,"Marca da Besta, A",http://play.google.com/books/reader?id=pZRGAgAAQBAJ&hl=&printsec=frontcover&source=gbs_api,true,2019-03-28,NULL
609,XpPZtAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Magia_Nossa_De_Cada_Dia.html?hl=&id=XpPZtAEACAAJ,NULL,preview-1.0.0,"Descubra a magia que existe em você! Assim como não usamos toda a capacidade do nosso cérebro, desperdiçamos boa parte da nossa força espiritual. A maioria das pessoas ignora o seu poder pessoal, deixando de desenvolver seu poder espiritual. Para a sensitiva Márcia Fernandes, você não precisa abrir mão da racionalidade para exercitar o seu lado espiritual e esotérico. Neste livro, ela ensina como utilizar a luz que existe em você para iluminar seu caminho rumo à felicidade e a plenitude. Aprenda como fazer banhos, rituais, simpatias e magias que irão abrir caminhos e trazer a esperança. Banhos para o amor, simpatias para o sucesso profissional, amuleto para afastar doenças, xarope contra inveja, e mais de 250 receitas para despertar a magia que existe em você!"," false",VJluE0tLWs0,NULL,NULL,http://books.google.com.br/books?id=XpPZtAEACAAJ&dq=isbn:9788542209723&hl=&source=gbs_api,8542209729,9788542209723,books#volume,pt,NOT_MATURE,288," false",http://books.google.com.br/books?id=XpPZtAEACAAJ&dq=isbn:9788542209723&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"A maioria das pessoas ignora o seu poder pessoal, deixando de desenvolver seu poder espiritual. Para a sensitiva Márcia Fernandes, você não precisa abrir mão da racionalidade para exercitar o seu lado espiritual e e",https://www.googleapis.com/books/v1/volumes/XpPZtAEACAAJ,NULL,"Magia Nossa De Cada Dia",http://play.google.com/books/reader?id=XpPZtAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
610,Wg5TvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/SEGREDO_DA_QUEIMA_DE_48_HORAS.html?hl=&id=Wg5TvgAACAAJ,NULL,preview-1.0.0,"Você tentou todas as dietas da moda e passou horas na academia sem obter resultados? Já abandonou as esperanças de encontrar um programa de emagrecimento que não tome tanto de seu tempo, não seja maçante e não se baseie numa dieta alimentar muito restritiva?Vinícius Possebon, personal trainer e coach especializado em saúde e boa forma, criou um método revolucionário e com ele já ajudou milhares de pessoas no Brasil a mudar seus hábitos e adquirir a forma física que sempre desejaram: o sistema Queima de 48 Horas, ou Q48, o programa número 1 de emagrecimento do país. O treinamento Q48 é focado em exercícios de alta intensidade e combina alimentação equilibrada e sem sacrifícios com a liberdade de realizar os treinos em casa - apenas 15 minutos diários para obter resultados de 1 ano em 8 semanas! Neste livro, Possebon traz informações sobre os princípios científicos que norteiam o Q48, como ele foi criado, por que é tão efetivo e, ainda, apresenta alguns estudos de casos de pessoas que aderiram a essa proposta e transformaram sua vida. E mostra que é possível, sim, emagrecer sem ser refém da academia e escravo das dietas malucas que o fazem sentir fome e logo perder a energia e a motivação. Com ele, você vai descobrir: - os exercícios e os alimentos que aceleram o metabolismo; - como agilizar a queima de gordura; - os treinos mais efetivos divididos por níveis de dificuldade: iniciante, intermediário e avançado; - a descrição detalhada de cada treino, com ilustrações que facilitam a execução dos exercícios; - depoimentos de quem seguiu o programa e obteve êxito, comprovando a eficácia do Q48."," false",2zMAWoosS94,NULL,NULL,http://books.google.com.br/books?id=Wg5TvgAACAAJ&dq=isbn:9788545200819&hl=&source=gbs_api,8545200811,9788545200819,books#volume,pt,NOT_MATURE,200," false",http://books.google.com.br/books?id=Wg5TvgAACAAJ&dq=isbn:9788545200819&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,NULL,https://www.googleapis.com/books/v1/volumes/Wg5TvgAACAAJ,NULL,"SEGREDO DA QUEIMA DE 48 HORAS",http://play.google.com/books/reader?id=Wg5TvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
